reading_id,reading_time,zone_code,temperature_c,humidity_pct,risk_factor_code,anomaly_flag
ENV-301591,2026-05-23 14:00,C,29.3,72.2,EF-08,False
ENV-301592,2026-06-21 19:00,E,29.1,62.5,EF-07,False
ENV-301593,2026-06-09 09:00,A,39.1,58.0,EF-01,False
ENV-301594,2026-05-21 09:00,H,29.5,64.5,EF-02,False
ENV-301595,2026-05-03 04:00,D,25.6,67.8,EF-07,False
ENV-301596,2026-06-30 11:00,E,34.8,52.7,EF-03,False
ENV-301597,2026-07-15 06:00,G,26.5,47.9,EF-06,False
ENV-301598,2026-06-24 16:00,F,17.1,56.2,EF-04,False
ENV-301599,2026-07-25 05:00,J,23.7,46.9,EF-03,False
ENV-301600,2026-07-21 09:00,F,31.2,51.1,EF-04,False
ENV-301601,2026-06-22 03:00,E,31.4,60.5,EF-05,False
ENV-301602,2026-07-01 14:00,H,31.4,70.5,EF-01,False
ENV-301603,2026-05-12 17:00,H,26.7,53.8,EF-03,False
ENV-301604,2026-06-19 21:00,B,25.4,45.0,EF-05,False
ENV-301605,2026-05-24 11:00,J,31.4,95.0,EF-02,False
ENV-301606,2026-06-17 08:00,I,23.7,54.1,EF-06,False
ENV-301607,2026-05-24 11:00,J,32.7,84.0,EF-08,False
ENV-301608,2026-06-30 14:00,F,23.8,61.9,EF-06,False
ENV-301609,2026-06-07 10:00,F,24.7,44.0,EF-06,False
ENV-301610,2026-05-18 19:00,G,26.9,46.6,EF-02,False
ENV-301611,2026-05-20 18:00,A,29.4,58.6,EF-07,False
ENV-301612,2026-06-24 13:00,H,24.5,74.0,EF-04,False
ENV-301613,2026-07-20 11:00,A,31.5,36.5,EF-01,False
ENV-301614,2026-05-21 13:00,J,19.6,59.6,EF-05,False
ENV-301615,2026-05-13 20:00,C,34.3,60.4,EF-05,False
ENV-301616,2026-05-17 13:00,A,25.8,72.0,EF-01,False
ENV-301617,2026-05-21 22:00,J,27.4,61.1,EF-03,False
ENV-301618,2026-06-07 21:00,F,30.1,37.4,EF-08,False
ENV-301619,2026-05-17 02:00,G,26.4,71.7,EF-06,False
ENV-301620,2026-07-02 10:00,F,29.5,56.3,EF-06,False
ENV-301621,2026-06-20 03:00,G,29.3,68.1,EF-02,False
ENV-301622,2026-05-24 23:00,D,30.4,38.8,EF-08,False
ENV-301623,2026-07-07 16:00,D,24.1,89.6,EF-02,False
ENV-301624,2026-06-09 09:00,E,26.5,61.7,EF-07,False
ENV-301625,2026-05-14 02:00,G,23.5,50.2,EF-03,False
ENV-301626,2026-05-08 02:00,H,27.9,55.1,EF-03,False
ENV-301627,2026-05-08 01:00,G,23.3,54.5,EF-02,False
ENV-301628,2026-07-14 09:00,B,32.1,40.0,EF-06,False
ENV-301629,2026-07-10 02:00,A,36.9,23.3,EF-01,False
ENV-301630,2026-05-12 12:00,F,27.2,58.1,EF-02,False
ENV-301631,2026-05-05 13:00,B,30.5,44.5,EF-06,False
ENV-301632,2026-05-27 14:00,J,23.1,79.9,EF-03,False
ENV-301633,2026-05-13 02:00,D,16.9,53.4,EF-01,False
ENV-301634,2026-07-20 21:00,I,31.8,38.6,EF-06,False
ENV-301635,2026-06-23 21:00,A,26.4,54.5,EF-02,False
ENV-301636,2026-06-27 09:00,J,34.5,75.2,EF-04,False
ENV-301637,2026-05-21 06:00,G,21.4,47.7,EF-01,False
ENV-301638,2026-06-15 06:00,H,25.1,44.9,EF-01,False
ENV-301639,2026-07-25 15:00,J,30.4,66.4,EF-02,False
ENV-301640,2026-06-01 06:00,F,24.9,10.4,EF-03,False
ENV-301641,2026-06-02 13:00,G,33.1,60.4,EF-04,False
ENV-301642,2026-06-05 08:00,A,29.0,63.0,EF-06,False
ENV-301643,2026-05-25 10:00,I,30.5,58.8,EF-08,False
ENV-301644,2026-06-27 00:00,J,30.3,51.9,EF-08,False
ENV-301645,2026-06-30 11:00,A,26.4,57.0,EF-03,False
ENV-301646,2026-05-24 11:00,B,25.2,33.3,EF-04,False
ENV-301647,2026-05-11 14:00,A,28.3,68.1,EF-07,False
ENV-301648,2026-07-11 17:00,E,23.6,58.5,EF-08,False
ENV-301649,2026-07-12 10:00,C,29.0,73.0,EF-07,False
ENV-301650,2026-05-04 07:00,A,29.0,39.7,EF-03,False
ENV-301651,2026-05-16 05:00,H,33.1,54.4,EF-02,False
ENV-301652,2026-06-07 22:00,I,27.4,55.4,EF-05,False
ENV-301653,2026-06-27 01:00,J,39.5,59.9,EF-01,False
ENV-301654,2026-06-20 01:00,I,29.8,40.3,EF-01,False
ENV-301655,2026-05-25 02:00,G,19.0,30.8,EF-02,False
ENV-301656,2026-05-10 00:00,F,31.2,38.0,EF-05,False
ENV-301657,2026-07-19 10:00,D,28.6,10.0,EF-04,False
ENV-301658,2026-07-23 11:00,F,26.3,61.2,EF-03,False
ENV-301659,2026-06-22 17:00,B,30.0,76.1,EF-05,False
ENV-301660,2026-07-09 14:00,F,24.3,69.3,EF-01,False
ENV-301661,2026-07-01 15:00,J,29.7,56.7,EF-03,False
ENV-301662,2026-07-17 04:00,B,23.3,49.0,EF-07,True
ENV-301663,2026-07-06 17:00,J,28.7,61.2,EF-03,False
ENV-301664,2026-06-10 08:00,E,23.3,30.1,EF-04,False
ENV-301665,2026-05-24 13:00,C,29.0,65.0,EF-02,False
ENV-301666,2026-05-09 05:00,B,34.3,60.2,EF-08,False
ENV-301667,2026-05-22 12:00,I,27.2,68.8,EF-01,False
ENV-301668,2026-06-04 15:00,D,29.7,70.5,EF-08,False
ENV-301669,2026-07-06 06:00,I,18.8,59.5,EF-03,False
ENV-301670,2026-06-03 18:00,C,29.5,44.3,EF-01,False
ENV-301671,2026-06-15 18:00,J,30.6,50.3,EF-02,False
ENV-301672,2026-06-23 14:00,H,22.3,61.0,EF-05,False
ENV-301673,2026-05-07 19:00,H,39.2,62.1,EF-01,False
ENV-301674,2026-06-03 14:00,G,23.3,53.6,EF-08,False
ENV-301675,2026-06-12 14:00,E,38.8,26.5,EF-08,False
ENV-301676,2026-07-05 23:00,A,19.2,53.5,EF-08,False
ENV-301677,2026-07-26 11:00,D,21.6,65.9,EF-06,False
ENV-301678,2026-06-25 08:00,H,41.6,36.0,EF-02,False
ENV-301679,2026-06-21 02:00,A,19.5,56.1,EF-08,False
ENV-301680,2026-07-19 01:00,A,30.8,47.2,EF-06,False
ENV-301681,2026-06-22 05:00,H,33.3,44.8,EF-05,False
ENV-301682,2026-07-13 17:00,C,36.0,31.7,EF-03,False
ENV-301683,2026-07-20 10:00,F,24.6,59.3,EF-05,False
ENV-301684,2026-06-28 11:00,F,29.7,44.6,EF-04,False
ENV-301685,2026-05-24 01:00,E,30.3,66.9,EF-08,False
ENV-301686,2026-05-11 14:00,F,25.6,65.2,EF-03,False
ENV-301687,2026-05-22 02:00,F,28.0,49.2,EF-04,False
ENV-301688,2026-07-03 18:00,I,18.7,40.1,EF-05,False
ENV-301689,2026-05-10 05:00,E,34.4,47.1,EF-07,False
ENV-301690,2026-07-03 02:00,C,24.9,76.7,EF-01,False
ENV-301691,2026-05-02 05:00,A,30.5,71.5,EF-04,False
ENV-301692,2026-06-30 07:00,D,24.5,70.3,EF-05,False
ENV-301693,2026-07-17 09:00,H,26.2,56.5,EF-03,False
ENV-301694,2026-06-14 15:00,D,34.8,59.6,EF-02,False
ENV-301695,2026-05-10 07:00,H,28.9,59.1,EF-07,False
ENV-301696,2026-07-22 18:00,D,35.3,44.7,EF-01,False
ENV-301697,2026-07-19 23:00,J,32.6,90.3,EF-06,False
ENV-301698,2026-06-19 21:00,B,29.6,65.1,EF-05,False
ENV-301699,2026-07-10 13:00,D,25.8,80.9,EF-02,False
ENV-301700,2026-05-02 02:00,G,32.0,84.5,EF-05,False
ENV-301701,2026-07-23 20:00,B,19.7,52.0,EF-05,False
ENV-301702,2026-07-20 09:00,J,24.1,36.6,EF-01,False
ENV-301703,2026-05-29 13:00,A,22.3,54.9,EF-04,False
ENV-301704,2026-07-14 05:00,H,28.5,45.3,EF-08,False
ENV-301705,2026-05-05 12:00,F,32.9,73.0,EF-02,False
ENV-301706,2026-05-01 05:00,H,38.0,75.1,EF-02,False
ENV-301707,2026-07-10 08:00,D,31.1,62.6,EF-01,False
ENV-301708,2026-06-12 22:00,H,29.0,65.4,EF-04,False
ENV-301709,2026-05-27 19:00,C,29.5,51.5,EF-02,False
ENV-301710,2026-05-22 21:00,B,28.8,43.6,EF-08,False
ENV-301711,2026-05-28 22:00,E,23.4,66.5,EF-07,False
ENV-301712,2026-07-27 07:00,J,28.3,52.7,EF-02,False
ENV-301713,2026-07-16 06:00,J,19.8,59.9,EF-07,True
ENV-301714,2026-07-03 04:00,H,29.0,88.4,EF-04,False
ENV-301715,2026-07-04 19:00,D,26.9,29.5,EF-05,False
ENV-301716,2026-07-04 20:00,G,25.5,36.9,EF-05,False
ENV-301717,2026-06-23 17:00,G,22.2,44.1,EF-07,False
ENV-301718,2026-07-27 18:00,D,21.6,36.4,EF-06,False
ENV-301719,2026-05-07 03:00,D,13.0,49.0,EF-06,False
ENV-301720,2026-07-26 21:00,F,38.1,57.2,EF-05,False
ENV-301721,2026-06-27 02:00,F,20.9,66.5,EF-04,False
ENV-301722,2026-07-03 12:00,D,22.0,60.3,EF-02,False
ENV-301723,2026-05-28 20:00,B,21.7,49.1,EF-06,False
ENV-301724,2026-05-14 21:00,J,29.1,71.7,EF-02,False
ENV-301725,2026-07-04 19:00,G,22.3,30.2,EF-01,False
ENV-301726,2026-05-11 22:00,H,18.2,54.7,EF-08,False
ENV-301727,2026-06-11 15:00,H,24.4,28.8,EF-02,False
ENV-301728,2026-05-06 00:00,H,28.7,74.0,EF-02,False
ENV-301729,2026-06-26 20:00,G,27.8,45.7,EF-05,False
ENV-301730,2026-06-18 18:00,I,23.3,51.0,EF-08,False
ENV-301731,2026-05-31 18:00,D,29.9,35.3,EF-07,False
ENV-301732,2026-05-22 05:00,F,27.6,61.8,EF-05,False
ENV-301733,2026-05-14 16:00,A,21.6,35.4,EF-06,False
ENV-301734,2026-05-15 08:00,I,33.9,39.8,EF-03,False
ENV-301735,2026-05-26 08:00,A,27.2,44.2,EF-03,False
ENV-301736,2026-06-28 19:00,E,27.9,45.5,EF-01,False
ENV-301737,2026-07-07 04:00,E,31.4,27.2,EF-07,False
ENV-301738,2026-07-27 11:00,D,33.5,42.5,EF-08,False
ENV-301739,2026-05-01 11:00,G,27.2,54.2,EF-08,False
ENV-301740,2026-07-12 12:00,A,28.3,40.5,EF-06,False
ENV-301741,2026-05-25 20:00,H,23.8,57.4,EF-01,False
ENV-301742,2026-07-27 16:00,G,18.3,47.6,EF-05,False
ENV-301743,2026-07-18 09:00,B,28.9,33.8,EF-06,False
ENV-301744,2026-07-19 14:00,D,26.9,40.5,EF-07,False
ENV-301745,2026-07-17 04:00,H,28.7,78.0,EF-07,True
ENV-301746,2026-07-08 13:00,G,34.7,39.0,EF-05,False
ENV-301747,2026-07-26 19:00,I,14.7,65.1,EF-03,False
ENV-301748,2026-05-01 19:00,H,30.2,43.4,EF-01,False
ENV-301749,2026-06-25 23:00,E,17.6,48.1,EF-02,False
ENV-301750,2026-07-17 03:00,J,26.8,52.5,EF-07,True
ENV-301751,2026-05-12 17:00,F,16.6,57.3,EF-02,False
ENV-301752,2026-07-15 01:00,H,16.2,47.1,EF-08,False
ENV-301753,2026-07-12 13:00,G,30.0,65.0,EF-05,False
ENV-301754,2026-07-26 23:00,H,27.8,38.0,EF-08,False
ENV-301755,2026-05-27 13:00,J,35.9,68.6,EF-02,False
ENV-301756,2026-05-01 18:00,E,18.5,53.8,EF-08,False
ENV-301757,2026-05-20 20:00,C,29.1,73.8,EF-03,False
ENV-301758,2026-07-01 20:00,H,25.9,51.1,EF-03,False
ENV-301759,2026-06-28 14:00,F,25.9,68.4,EF-03,False
ENV-301760,2026-07-11 11:00,E,25.7,50.6,EF-02,False
ENV-301761,2026-06-30 00:00,I,14.9,69.9,EF-01,False
ENV-301762,2026-05-13 19:00,H,26.9,62.3,EF-06,False
ENV-301763,2026-07-17 04:00,J,28.4,52.0,EF-07,True
ENV-301764,2026-07-07 06:00,D,23.6,83.0,EF-04,False
ENV-301765,2026-05-11 21:00,E,23.6,63.5,EF-08,False
ENV-301766,2026-05-14 00:00,J,24.6,62.3,EF-02,False
ENV-301767,2026-05-16 13:00,E,35.9,77.4,EF-02,False
ENV-301768,2026-05-22 13:00,C,28.8,36.3,EF-08,False
ENV-301769,2026-05-21 00:00,E,23.2,55.0,EF-08,False
ENV-301770,2026-06-06 07:00,J,20.8,59.0,EF-03,False
ENV-301771,2026-05-19 16:00,F,29.7,49.1,EF-06,False
ENV-301772,2026-07-17 14:00,I,29.6,78.2,EF-07,True
ENV-301773,2026-06-17 05:00,I,29.5,30.4,EF-06,False
ENV-301774,2026-06-07 01:00,D,20.2,53.5,EF-08,False
ENV-301775,2026-05-28 08:00,D,30.5,66.3,EF-02,False
ENV-301776,2026-06-24 05:00,D,21.4,55.9,EF-06,False
ENV-301777,2026-06-11 02:00,G,23.1,46.5,EF-06,False
ENV-301778,2026-07-04 09:00,D,21.5,78.6,EF-07,False
ENV-301779,2026-06-22 15:00,J,27.8,62.5,EF-01,False
ENV-301780,2026-06-10 01:00,D,17.6,88.9,EF-08,False
ENV-301781,2026-05-01 14:00,E,27.8,71.2,EF-04,False
ENV-301782,2026-07-16 08:00,A,23.2,54.5,EF-07,True
ENV-301783,2026-05-18 11:00,I,32.8,51.6,EF-08,False
ENV-301784,2026-05-08 14:00,H,23.4,50.6,EF-08,False
ENV-301785,2026-06-30 15:00,G,35.4,44.8,EF-05,False
ENV-301786,2026-06-24 22:00,J,23.7,33.6,EF-04,False
ENV-301787,2026-07-22 15:00,F,29.3,58.2,EF-04,False
ENV-301788,2026-05-15 23:00,E,27.0,52.7,EF-06,False
ENV-301789,2026-05-23 21:00,J,26.6,51.3,EF-05,False
ENV-301790,2026-05-06 10:00,E,26.3,35.9,EF-02,False
ENV-301791,2026-05-23 07:00,E,12.1,34.8,EF-04,False
ENV-301792,2026-06-20 09:00,J,26.2,65.7,EF-04,False
ENV-301793,2026-07-25 13:00,G,21.6,43.4,EF-07,False
ENV-301794,2026-06-25 22:00,B,26.0,63.8,EF-03,False
ENV-301795,2026-05-09 20:00,E,35.4,63.3,EF-06,False
ENV-301796,2026-07-02 09:00,I,21.3,32.9,EF-04,False
ENV-301797,2026-05-22 09:00,G,31.6,55.4,EF-07,False
ENV-301798,2026-07-01 04:00,H,25.0,52.6,EF-07,False
ENV-301799,2026-06-24 14:00,B,20.8,39.1,EF-06,False
ENV-301800,2026-05-14 15:00,F,32.9,64.9,EF-06,False
ENV-301801,2026-05-04 14:00,B,26.3,65.1,EF-07,False
ENV-301802,2026-06-21 05:00,F,22.3,54.8,EF-02,False
ENV-301803,2026-07-27 15:00,A,34.0,78.6,EF-04,False
ENV-301804,2026-06-08 17:00,J,34.4,63.5,EF-08,False
ENV-301805,2026-05-21 05:00,D,29.2,47.4,EF-06,False
ENV-301806,2026-05-15 12:00,G,30.7,38.8,EF-04,False
ENV-301807,2026-07-26 04:00,G,27.2,54.2,EF-07,False
ENV-301808,2026-06-26 17:00,A,16.9,42.3,EF-01,False
ENV-301809,2026-06-26 11:00,D,26.5,60.5,EF-04,False
ENV-301810,2026-05-10 19:00,G,35.1,53.5,EF-02,False
ENV-301811,2026-05-02 09:00,I,31.5,36.0,EF-03,False
ENV-301812,2026-06-20 06:00,J,12.3,47.1,EF-07,False
ENV-301813,2026-06-12 21:00,C,24.6,61.8,EF-04,False
ENV-301814,2026-05-29 22:00,F,23.3,83.1,EF-01,False
ENV-301815,2026-07-05 19:00,F,30.6,58.5,EF-08,False
ENV-301816,2026-06-10 20:00,A,24.8,63.6,EF-07,False
ENV-301817,2026-05-17 00:00,G,23.4,62.0,EF-05,False
ENV-301818,2026-05-15 06:00,I,22.6,76.8,EF-02,False
ENV-301819,2026-05-27 04:00,F,20.4,74.2,EF-03,False
ENV-301820,2026-05-08 15:00,C,29.4,68.4,EF-08,False
ENV-301821,2026-05-10 15:00,I,31.3,62.4,EF-07,False
ENV-301822,2026-05-16 10:00,B,35.0,63.3,EF-03,False
ENV-301823,2026-05-30 06:00,B,26.6,27.1,EF-03,False
ENV-301824,2026-05-02 05:00,H,28.5,58.6,EF-02,False
ENV-301825,2026-06-05 01:00,J,24.8,57.9,EF-05,False
ENV-301826,2026-05-05 04:00,G,23.5,46.1,EF-03,False
ENV-301827,2026-06-05 17:00,E,23.9,54.0,EF-07,False
ENV-301828,2026-06-25 16:00,J,23.3,40.5,EF-05,False
ENV-301829,2026-05-05 04:00,D,26.2,36.5,EF-06,False
ENV-301830,2026-06-30 07:00,J,26.7,50.7,EF-05,False
ENV-301831,2026-05-14 21:00,G,28.7,52.5,EF-02,False
ENV-301832,2026-05-16 03:00,B,25.4,59.8,EF-05,False
ENV-301833,2026-05-05 14:00,I,29.3,38.7,EF-01,False
ENV-301834,2026-07-27 22:00,D,32.5,39.0,EF-05,False
ENV-301835,2026-07-10 09:00,G,31.0,83.6,EF-07,False
ENV-301836,2026-05-21 10:00,J,21.1,43.9,EF-06,False
ENV-301837,2026-07-17 17:00,F,30.0,83.1,EF-04,False
ENV-301838,2026-07-08 07:00,H,39.6,54.8,EF-03,False
ENV-301839,2026-05-27 12:00,D,27.7,90.2,EF-02,False
ENV-301840,2026-07-14 13:00,G,29.2,71.2,EF-06,False
ENV-301841,2026-05-14 16:00,F,30.4,70.0,EF-05,False
ENV-301842,2026-07-20 20:00,D,32.2,61.0,EF-07,False
ENV-301843,2026-06-17 01:00,E,34.6,65.2,EF-08,False
ENV-301844,2026-05-20 00:00,F,24.8,56.0,EF-02,False
ENV-301845,2026-05-14 22:00,E,20.7,80.5,EF-04,False
ENV-301846,2026-06-18 23:00,A,25.7,63.1,EF-07,False
ENV-301847,2026-06-28 14:00,B,30.4,48.3,EF-08,False
ENV-301848,2026-05-07 05:00,E,33.2,34.2,EF-07,False
ENV-301849,2026-05-27 13:00,E,23.8,55.6,EF-04,False
